SA3_CODE,year,total_persons,overseas_born,overseas_born_pct,diversity_simpson,recent_arrivals,new_arrivals_share,recent_arrivals_rate
40403,2011,57823,16739,28.948688238244294,0.90572784715922,14838,88.64328813,25.661069124742745
40501,2011,33199,3942,11.873851622036808,0.5750122077068276,747,18.94977168949772,2.2500677731256964
40502,2011,22054,2082,9.440464314863515,0.6444636382846982,501,24.06340057636888,2.2716967443547653
40503,2011,27263,2135,7.831126435095184,0.7497067389170127,645,30.21077283372365,2.365843817628287
40504,2011,23998,2280,9.500791732644387,0.5958652662357649,297,13.026315789473683,1.2376031335944662
40601,2011,56396,6737,11.94588268671537,0.7033429205509603,2229,33.085943298203944,3.9524079721966094
40602,2011,28222,2654,9.404011055,0.8636103443125759,1686,63.526752072343626,5.974062787895967
40701,2011,46350,8056,17.380798274002156,0.547005433,1455,18.06107249255213,3.139158576
40702,2011,63077,5984,9.486817699002806,0.8347522426113129,3423,57.20254010695187,5.426700699145489
40703,2011,67698,7417,10.956010517297408,0.8532670092459468,3828,51.61116354321153,5.654524505893822
49797,2011,5,0,0.0,,0,,0.0
